hour,price_import,price_export
7471,20.26,20.26
7472,20.9,20.9
7473,20.31,20.31
7474,19.78,19.78
7475,18.49,18.49
7476,19.52,19.52
7477,20.63,20.63
7478,22.25,22.25
7479,22.05,22.05
7480,30.01,30.01
7481,54.83,54.83
7482,37.55,37.55
7483,30.28,30.28
7484,27.44,27.44
7485,21.45,21.45
7486,20.34,20.34
7487,18.43,18.43
7488,18.78,18.78
7489,15.9,15.9
7490,14.98,14.98
7491,15.58,15.58
7492,16.56,16.56
7493,20.1,20.1
7494,25.14,25.14
7495,24.03,24.03
7496,21.63,21.63
7497,22.37,22.37
7498,22.68,22.68
7499,23.19,23.19
7500,28.58,28.58
7501,28.56,28.56
7502,32.17,32.17
7503,28.57,28.57
7504,43.4,43.4
7505,71.22,71.22
7506,58.67,58.67
7507,49.24,49.24
7508,42.01,42.01
7509,37.18,37.18
7510,26.59,26.59
7511,23.02,23.02
7512,29.2,29.2
7513,24.86,24.86
7514,20.54,20.54
7515,19.23,19.23
7516,18.86,18.86
7517,19.29,19.29
7518,19.26,19.26
7519,17.89,17.89
7520,10.06,10.06
7521,9.42,9.42
7522,9.62,9.62
7523,9.8,9.8
7524,9.22,9.22
7525,9.75,9.75
7526,10.78,10.78
7527,12.8,12.8
7528,31.11,31.11
7529,64.64,64.64
7530,38.15,38.15
7531,26.89,26.89
7532,22.02,22.02
7533,19.33,19.33
7534,17.3,17.3
7535,15.96,15.96
7536,16.52,16.52
7537,15.98,15.98
7538,15.62,15.62
7539,15.87,15.87
7540,15.68,15.68
7541,17.6,17.6
7542,18.84,18.84
7543,15.58,15.58
7544,8.44,8.44
7545,7.59,7.59
7546,11.34,11.34
7547,14.6,14.6
7548,17.32,17.32
7549,16.68,16.68
7550,17.78,17.78
7551,21.22,21.22
7552,70.0,70.0
7553,165.79,165.79
7554,153.15,153.15
7555,93.11,93.11
7556,58.45,58.45
7557,35.42,35.42
7558,27.98,27.98
7559,24.05,24.05
7560,24.37,24.37
7561,22.22,22.22
7562,20.22,20.22
7563,20.35,20.35
7564,20.9,20.9
7565,24.17,24.17
7566,40.31,40.31
7567,25.95,25.95
7568,16.25,16.25
7569,13.13,13.13
7570,15.12,15.12
7571,16.91,16.91
7572,21.47,21.47
7573,24.49,24.49
7574,24.47,24.47
7575,30.88,30.88
7576,73.53,73.53
7577,184.08,184.08
7578,87.27,87.27
7579,40.1,40.1
7580,28.21,28.21
7581,24.27,24.27
7582,15.96,15.96
7583,14.6,14.6
7584,14.72,14.72
7585,12.47,12.47
7586,11.41,11.41
7587,9.94,9.94
7588,9.73,9.73
7589,12.7,12.7
7590,19.29,19.29
7591,15.86,15.86
7592,6.41,6.41
7593,6.06,6.06
7594,6.45,6.45
7595,7.27,7.27
7596,9.14,9.14
7597,10.97,10.97
7598,12.93,12.93
7599,15.76,15.76
7600,22.53,22.53
7601,38.45,38.45
7602,24.89,24.89
7603,21.07,21.07
7604,18.27,18.27
7605,13.31,13.31
7606,10.87,10.87
7607,9.29,9.29
7608,6.81,6.81
7609,5.16,5.16
7610,4.61,4.61
7611,5.72,5.72
7612,7.64,7.64
7613,11.29,11.29
7614,15.95,15.95
7615,11.79,11.79
7616,6.86,6.86
7617,7.9,7.9
7618,9.21,9.21
7619,10.12,10.12
7620,12.24,12.24
7621,13.55,13.55
7622,16.32,16.32
7623,17.95,17.95
7624,35.15,35.15
7625,113.55,113.55
7626,90.34,90.34
7627,52.53,52.53
7628,52.54,52.54
7629,36.59,36.59
7630,23.93,23.93
7631,22.41,22.41
7632,23.72,23.72
7633,21.87,21.87
7634,20.15,20.15
7635,19.63,19.63
7636,19.85,19.85
7637,23.16,23.16
7638,30.96,30.96
7639,21.26,21.26
7640,12.53,12.53
7641,8.41,8.41
7642,8.92,8.92
7643,9.91,9.91
7644,11.32,11.32
7645,12.49,12.49
7646,13.34,13.34
7647,14.87,14.87
7648,25.44,25.44
7649,52.42,52.42
7650,25.42,25.42
7651,19.59,19.59
7652,16.83,16.83
7653,15.37,15.37
7654,14.53,14.53
7655,12.07,12.07
7656,12.03,12.03
7657,10.84,10.84
7658,10.03,10.03
7659,11.44,11.44
7660,13.65,13.65
7661,19.84,19.84
7662,27.21,27.21
7663,22.94,22.94
7664,9.41,9.41
7665,8.37,8.37
7666,7.9,7.9
7667,7.06,7.06
7668,7.75,7.75
7669,8.0,8.0
7670,8.19,8.19
7671,8.86,8.86
7672,18.93,18.93
7673,26.91,26.91
7674,25.37,25.37
7675,19.18,19.18
7676,15.87,15.87
7677,13.6,13.6
7678,14.56,14.56
7679,11.87,11.87
7680,16.35,16.35
7681,14.69,14.69
7682,14.18,14.18
7683,13.19,13.19
7684,12.78,12.78
7685,16.36,16.36
7686,17.09,17.09
7687,16.18,16.18
7688,12.47,12.47
7689,10.18,10.18
7690,10.69,10.69
7691,11.12,11.12
7692,12.16,12.16
7693,14.1,14.1
7694,14.82,14.82
7695,14.92,14.92
7696,26.89,26.89
7697,45.45,45.45
7698,25.25,25.25
7699,20.26,20.26
7700,18.63,18.63
7701,15.56,15.56
7702,17.68,17.68
7703,16.22,16.22
7704,15.05,15.05
7705,13.55,13.55
7706,15.16,15.16
7707,19.27,19.27
7708,20.64,20.64
7709,24.86,24.86
7710,23.13,23.13
7711,26.0,26.0
7712,26.19,26.19
7713,22.31,22.31
7714,21.28,21.28
7715,24.87,24.87
7716,31.59,31.59
7717,39.39,39.39
7718,48.99,48.99
7719,56.45,56.45
7720,72.41,72.41
7721,77.72,77.72
7722,59.97,59.97
7723,47.77,47.77
7724,38.41,38.41
7725,27.75,27.75
7726,20.7,20.7
7727,18.52,18.52
7728,14.09,14.09
7729,12.17,12.17
7730,9.98,9.98
7731,10.09,10.09
7732,11.69,11.69
7733,16.63,16.63
7734,20.58,20.58
7735,18.61,18.61
7736,17.94,17.94
7737,15.94,15.94
7738,16.92,16.92
7739,17.74,17.74
7740,17.46,17.46
7741,19.75,19.75
7742,20.21,20.21
7743,21.42,21.42
7744,23.02,23.02
7745,53.26,53.26
7746,34.43,34.43
7747,26.53,26.53
7748,20.25,20.25
7749,15.82,15.82
7750,15.37,15.37
7751,15.27,15.27
7752,18.4,18.4
7753,16.05,16.05
7754,14.26,14.26
7755,14.7,14.7
7756,15.35,15.35
7757,17.81,17.81
7758,27.56,27.56
7759,21.04,21.04
7760,11.31,11.31
7761,10.77,10.77
7762,12.13,12.13
7763,13.3,13.3
7764,14.7,14.7
7765,16.84,16.84
7766,15.75,15.75
7767,17.04,17.04
7768,41.87,41.87
7769,88.26,88.26
7770,40.13,40.13
7771,25.29,25.29
7772,19.39,19.39
7773,18.09,18.09
7774,15.45,15.45
7775,15.13,15.13
7776,14.6,14.6
7777,13.62,13.62
7778,12.83,12.83
7779,13.29,13.29
7780,15.65,15.65
7781,18.07,18.07
7782,22.53,22.53
7783,20.68,20.68
7784,11.4,11.4
7785,7.62,7.62
7786,10.11,10.11
7787,10.91,10.91
7788,11.59,11.59
7789,10.59,10.59
7790,9.63,9.63
7791,11.27,11.27
7792,27.62,27.62
7793,66.71,66.71
7794,43.49,43.49
7795,31.72,31.72
7796,26.87,26.87
7797,24.21,24.21
7798,19.26,19.26
7799,17.74,17.74
7800,20.95,20.95
7801,19.29,19.29
7802,17.78,17.78
7803,18.06,18.06
7804,20.26,20.26
7805,22.13,22.13
7806,39.88,39.88
7807,26.74,26.74
7808,15.69,15.69
7809,12.91,12.91
7810,14.06,14.06
7811,12.6,12.6
7812,12.95,12.95
7813,12.99,12.99
7814,11.88,11.88
7815,12.83,12.83
7816,39.23,39.23
7817,78.57,78.57
7818,70.81,70.81
7819,36.63,36.63
7820,32.01,32.01
7821,25.74,25.74
7822,25.36,25.36
7823,23.73,23.73
7824,27.77,27.77
7825,26.65,26.65
7826,25.51,25.51
7827,25.59,25.59
7828,27.03,27.03
7829,39.91,39.91
7830,72.69,72.69
7831,44.82,44.82
7832,20.63,20.63
7833,18.55,18.55
7834,17.58,17.58
7835,15.84,15.84
7836,14.83,14.83
7837,14.8,14.8
7838,14.57,14.57
7839,14.82,14.82
7840,33.4,33.4
7841,54.64,54.64
7842,27.92,27.92
7843,21.49,21.49
7844,20.12,20.12
7845,20.6,20.6
7846,18.04,18.04
7847,17.99,17.99
7848,14.1,14.1
7849,12.77,12.77
7850,12.31,12.31
7851,13.84,13.84
7852,14.71,14.71
7853,19.64,19.64
7854,22.09,22.09
7855,19.59,19.59
7856,7.66,7.66
7857,7.52,7.52
7858,5.58,5.58
7859,3.3,3.3
7860,3.41,3.41
7861,3.56,3.56
7862,4.62,4.62
7863,6.67,6.67
7864,20.52,20.52
7865,26.58,26.58
7866,21.13,21.13
7867,17.1,17.1
7868,16.59,16.59
7869,11.94,11.94
7870,11.66,11.66
7871,7.55,7.55
7872,10.36,10.36
7873,7.24,7.24
7874,5.77,5.77
7875,4.9,4.9
7876,5.12,5.12
7877,7.82,7.82
7878,11.64,11.64
7879,11.45,11.45
7880,5.38,5.38
7881,3.09,3.09
7882,3.49,3.49
7883,6.56,6.56
7884,8.69,8.69
7885,10.76,10.76
7886,13.85,13.85
7887,16.77,16.77
7888,31.09,31.09
7889,44.44,44.44
7890,25.73,25.73
7891,22.81,22.81
7892,18.08,18.08
7893,16.05,16.05
7894,15.55,15.55
7895,14.5,14.5
7896,13.32,13.32
7897,10.72,10.72
7898,10.41,10.41
7899,10.06,10.06
7900,13.51,13.51
7901,18.35,18.35
7902,25.03,25.03
7903,25.04,25.04
7904,14.19,14.19
7905,12.83,12.83
7906,14.49,14.49
7907,17.39,17.39
7908,22.33,22.33
7909,22.75,22.75
7910,26.47,26.47
7911,32.4,32.4
7912,37.35,37.35
7913,66.55,66.55
7914,54.42,54.42
7915,48.4,48.4
7916,41.47,41.47
7917,33.7,33.7
7918,30.06,30.06
7919,32.37,32.37
7920,25.92,25.92
7921,25.67,25.67
7922,25.0,25.0
7923,26.85,26.85
7924,28.22,28.22
7925,33.56,33.56
7926,48.81,48.81
7927,43.25,43.25
7928,23.53,23.53
7929,22.12,22.12
7930,18.69,18.69
7931,17.58,17.58
7932,14.86,14.86
7933,12.24,12.24
7934,7.1,7.1
7935,10.85,10.85
7936,16.84,16.84
7937,24.05,24.05
7938,23.2,23.2
7939,19.23,19.23
7940,19.06,19.06
7941,16.66,16.66
7942,15.83,15.83
7943,13.63,13.63
7944,13.64,13.64
7945,10.15,10.15
7946,9.33,9.33
7947,8.79,8.79
7948,9.14,9.14
7949,14.4,14.4
7950,20.15,20.15
7951,20.62,20.62
7952,16.52,16.52
7953,12.92,12.92
7954,10.8,10.8
7955,8.95,8.95
7956,11.82,11.82
7957,14.77,14.77
7958,17.43,17.43
7959,23.15,23.15
7960,35.03,35.03
7961,39.11,39.11
7962,26.76,26.76
7963,21.92,21.92
7964,20.65,20.65
7965,18.34,18.34
7966,16.27,16.27
7967,13.24,13.24
7968,20.97,20.97
7969,19.53,19.53
7970,16.42,16.42
7971,15.59,15.59
7972,16.63,16.63
7973,19.47,19.47
7974,22.18,22.18
7975,22.89,22.89
7976,24.87,24.87
7977,23.81,23.81
7978,23.48,23.48
7979,23.52,23.52
7980,22.94,22.94
7981,23.65,23.65
7982,23.69,23.69
7983,25.61,25.61
7984,32.52,32.52
7985,45.12,45.12
7986,38.98,38.98
7987,35.3,35.3
7988,38.47,38.47
7989,33.33,33.33
7990,33.45,33.45
7991,31.65,31.65
7992,31.71,31.71
7993,35.85,35.85
7994,36.02,36.02
7995,36.64,36.64
7996,36.4,36.4
7997,48.82,48.82
7998,62.14,62.14
7999,50.12,50.12
8000,29.33,29.33
8001,25.45,25.45
8002,20.37,20.37
8003,19.37,19.37
8004,18.43,18.43
8005,16.59,16.59
8006,14.68,14.68
8007,18.73,18.73
8008,29.52,29.52
8009,49.37,49.37
8010,35.52,35.52
8011,31.62,31.62
8012,26.44,26.44
8013,23.5,23.5
8014,25.03,25.03
8015,21.6,21.6
8016,20.5,20.5
8017,20.09,20.09
8018,19.46,19.46
8019,19.87,19.87
8020,20.61,20.61
8021,22.95,22.95
8022,26.71,26.71
8023,28.4,28.4
8024,24.09,24.09
8025,24.03,24.03
8026,20.63,20.63
8027,19.72,19.72
8028,20.45,20.45
8029,19.61,19.61
8030,21.94,21.94
8031,26.92,26.92
8032,33.8,33.8
8033,48.92,48.92
8034,46.49,46.49
8035,45.29,45.29
8036,40.7,40.7
8037,36.62,36.62
8038,38.05,38.05
8039,36.35,36.35
8040,32.7,32.7
8041,31.99,31.99
8042,34.36,34.36
8043,31.41,31.41
8044,35.5,35.5
8045,39.98,39.98
8046,42.18,42.18
8047,38.2,38.2
8048,25.61,25.61
8049,24.45,24.45
8050,22.29,22.29
8051,18.88,18.88
8052,18.94,18.94
8053,18.7,18.7
8054,17.0,17.0
8055,18.91,18.91
8056,27.59,27.59
8057,50.64,50.64
8058,36.84,36.84
8059,32.66,32.66
8060,32.0,32.0
8061,32.49,32.49
8062,33.7,33.7
8063,31.82,31.82
8064,30.32,30.32
8065,30.37,30.37
8066,30.72,30.72
8067,32.32,32.32
8068,36.6,36.6
8069,47.05,47.05
8070,82.86,82.86
8071,63.55,63.55
8072,35.92,35.92
8073,25.64,25.64
8074,25.85,25.85
8075,21.33,21.33
8076,20.72,20.72
8077,20.41,20.41
8078,20.33,20.33
8079,23.43,23.43
8080,38.14,38.14
8081,54.96,54.96
8082,43.71,43.71
8083,31.8,31.8
8084,29.21,29.21
8085,28.46,28.46
8086,26.82,26.82
8087,25.77,25.77
8088,26.41,26.41
8089,27.85,27.85
8090,28.31,28.31
8091,29.09,29.09
8092,30.43,30.43
8093,42.8,42.8
8094,61.95,61.95
8095,63.73,63.73
8096,40.94,40.94
8097,30.53,30.53
8098,25.5,25.5
8099,20.48,20.48
8100,18.51,18.51
8101,17.96,17.96
8102,18.96,18.96
8103,21.47,21.47
8104,33.79,33.79
8105,44.84,44.84
8106,30.76,30.76
8107,25.67,25.67
8108,24.65,24.65
8109,23.76,23.76
8110,23.35,23.35
8111,20.03,20.03
8112,20.26,20.26
8113,19.65,19.65
8114,20.16,20.16
8115,23.08,23.08
8116,25.26,25.26
8117,27.59,27.59
8118,32.43,32.43
8119,38.0,38.0
8120,41.28,41.28
8121,44.06,44.06
8122,38.53,38.53
8123,35.99,35.99
8124,32.81,32.81
8125,34.03,34.03
8126,32.68,32.68
8127,34.21,34.21
8128,48.27,48.27
8129,66.54,66.54
8130,66.77,66.77
8131,45.91,45.91
8132,43.11,43.11
8133,35.0,35.0
8134,28.99,28.99
8135,26.08,26.08
8136,29.48,29.48
8137,26.47,26.47
8138,24.98,24.98
8139,23.12,23.12
8140,24.01,24.01
8141,23.6,23.6
8142,28.46,28.46
8143,26.6,26.6
8144,23.05,23.05
8145,21.48,21.48
8146,19.09,19.09
8147,18.0,18.0
8148,19.21,19.21
8149,20.8,20.8
8150,21.57,21.57
8151,24.64,24.64
8152,32.97,32.97
8153,40.61,40.61
8154,35.49,35.49
8155,30.94,30.94
8156,35.39,35.39
8157,37.2,37.2
8158,28.69,28.69
8159,28.8,28.8
8160,27.71,27.71
8161,29.41,29.41
8162,32.65,32.65
8163,31.39,31.39
8164,33.32,33.32
8165,36.99,36.99
8166,64.02,64.02
8167,82.95,82.95
8168,53.08,53.08
8169,43.89,43.89
8170,36.8,36.8
8171,32.14,32.14
8172,30.83,30.83
8173,28.51,28.51
8174,30.33,30.33
8175,32.63,32.63
8176,42.43,42.43
8177,62.82,62.82
8178,51.7,51.7
8179,44.99,44.99
8180,40.37,40.37
8181,34.06,34.06
8182,35.19,35.19
8183,31.92,31.92
8184,30.62,30.62
8185,28.13,28.13
8186,27.63,27.63
8187,29.11,29.11
8188,27.29,27.29
8189,31.32,31.32
8190,35.51,35.51
8191,39.71,39.71
8192,39.27,39.27
8193,48.35,48.35
8194,46.8,46.8
8195,36.19,36.19
8196,33.51,33.51
8197,32.51,32.51
8198,33.06,33.06
8199,39.07,39.07
8200,45.83,45.83
8201,52.81,52.81
8202,46.89,46.89
8203,37.88,37.88
8204,35.4,35.4
8205,32.96,32.96
8206,26.49,26.49
8207,25.08,25.08
8208,28.21,28.21
8209,27.45,27.45
8210,26.82,26.82
8211,26.59,26.59
8212,24.97,24.97
8213,24.18,24.18
8214,24.4,24.4
8215,23.17,23.17
8216,20.41,20.41
8217,18.44,18.44
8218,18.96,18.96
8219,17.38,17.38
8220,14.49,14.49
8221,13.58,13.58
8222,12.7,12.7
8223,14.16,14.16
8224,16.74,16.74
8225,26.57,26.57
8226,25.22,25.22
8227,20.53,20.53
8228,20.7,20.7
8229,19.67,19.67
8230,17.31,17.31
8231,15.57,15.57
8232,16.96,16.96
8233,17.65,17.65
8234,16.82,16.82
8235,19.15,19.15
8236,19.86,19.86
8237,22.78,22.78
8238,28.46,28.46
8239,29.53,29.53
8240,18.46,18.46
8241,15.45,15.45
8242,16.14,16.14
8243,16.75,16.75
8244,17.31,17.31
8245,17.35,17.35
8246,16.98,16.98
8247,17.44,17.44
8248,34.53,34.53
8249,60.57,60.57
8250,38.9,38.9
8251,30.13,30.13
8252,22.54,22.54
8253,19.14,19.14
8254,18.7,18.7
8255,16.33,16.33
8256,22.26,22.26
8257,18.98,18.98
8258,19.0,19.0
8259,18.64,18.64
8260,20.26,20.26
8261,22.89,22.89
8262,28.27,28.27
8263,30.0,30.0
8264,22.38,22.38
8265,16.98,16.98
8266,16.75,16.75
8267,19.12,19.12
8268,14.4,14.4
8269,16.91,16.91
8270,17.33,17.33
8271,20.76,20.76
8272,30.18,30.18
8273,39.76,39.76
8274,46.53,46.53
8275,48.85,48.85
8276,54.22,54.22
8277,41.85,41.85
8278,30.56,30.56
8279,28.89,28.89
8280,27.09,27.09
8281,26.92,26.92
8282,23.98,23.98
8283,23.59,23.59
8284,26.84,26.84
8285,32.78,32.78
8286,65.41,65.41
8287,59.45,59.45
8288,30.32,30.32
8289,23.77,23.77
8290,22.05,22.05
8291,20.87,20.87
8292,19.22,19.22
8293,17.97,17.97
8294,15.45,15.45
8295,16.33,16.33
8296,21.91,21.91
8297,34.91,34.91
8298,26.41,26.41
8299,21.72,21.72
8300,23.65,23.65
8301,21.68,21.68
8302,20.83,20.83
8303,19.42,19.42
8304,18.47,18.47
8305,17.5,17.5
8306,18.32,18.32
8307,19.6,19.6
8308,20.55,20.55
8309,23.27,23.27
8310,31.16,31.16
8311,30.83,30.83
8312,26.19,26.19
8313,22.47,22.47
8314,19.81,19.81
8315,15.53,15.53
8316,14.74,14.74
8317,14.12,14.12
8318,14.68,14.68
8319,18.39,18.39
8320,19.36,19.36
8321,27.58,27.58
8322,25.96,25.96
8323,27.34,27.34
8324,25.58,25.58
8325,21.52,21.52
8326,20.41,20.41
8327,18.3,18.3
8328,18.4,18.4
8329,17.28,17.28
8330,16.49,16.49
8331,17.34,17.34
8332,18.61,18.61
8333,23.1,23.1
8334,25.09,25.09
8335,25.78,25.78
8336,21.75,21.75
8337,18.87,18.87
8338,19.08,19.08
8339,17.24,17.24
8340,17.22,17.22
8341,17.08,17.08
8342,15.81,15.81
8343,15.82,15.82
8344,20.47,20.47
8345,28.17,28.17
8346,26.95,26.95
8347,23.38,23.38
8348,20.09,20.09
8349,18.32,18.32
8350,18.17,18.17
8351,15.38,15.38
8352,14.4,14.4
8353,15.21,15.21
8354,16.24,16.24
8355,18.86,18.86
8356,20.23,20.23
8357,22.57,22.57
8358,26.56,26.56
8359,29.81,29.81
8360,27.16,27.16
8361,24.26,24.26
8362,25.4,25.4
8363,24.37,24.37
8364,25.09,25.09
8365,23.91,23.91
8366,23.38,23.38
8367,22.44,22.44
8368,40.08,40.08
8369,62.91,62.91
8370,45.65,45.65
8371,35.79,35.79
8372,33.59,33.59
8373,29.07,29.07
8374,24.93,24.93
8375,22.09,22.09
8376,22.41,22.41
8377,18.58,18.58
8378,17.0,17.0
8379,15.39,15.39
8380,15.91,15.91
8381,18.97,18.97
8382,20.36,20.36
8383,22.24,22.24
8384,19.76,19.76
8385,17.86,17.86
8386,16.13,16.13
8387,14.52,14.52
8388,14.19,14.19
8389,16.01,16.01
8390,17.61,17.61
8391,19.6,19.6
8392,28.44,28.44
8393,43.78,43.78
8394,32.78,32.78
8395,25.03,25.03
8396,20.49,20.49
8397,18.23,18.23
8398,17.3,17.3
8399,15.57,15.57
8400,15.17,15.17
8401,15.6,15.6
8402,16.73,16.73
8403,21.6,21.6
8404,22.91,22.91
8405,27.66,27.66
8406,34.2,34.2
8407,34.54,34.54
8408,30.86,30.86
8409,20.36,20.36
8410,20.57,20.57
8411,21.06,21.06
8412,23.06,23.06
8413,23.71,23.71
8414,25.25,25.25
8415,29.07,29.07
8416,34.93,34.93
8417,50.76,50.76
8418,40.12,40.12
8419,33.76,33.76
8420,32.99,32.99
8421,30.19,30.19
8422,29.0,29.0
8423,24.94,24.94
8424,25.09,25.09
8425,23.93,23.93
8426,22.71,22.71
8427,22.06,22.06
8428,25.12,25.12
8429,27.41,27.41
8430,33.3,33.3
8431,39.67,39.67
8432,30.62,30.62
8433,23.9,23.9
8434,24.81,24.81
8435,22.28,22.28
8436,20.59,20.59
8437,20.23,20.23
8438,20.05,20.05
8439,20.61,20.61
8440,27.62,27.62
8441,44.1,44.1
8442,31.77,31.77
8443,25.68,25.68
8444,21.85,21.85
8445,22.27,22.27
8446,21.35,21.35
8447,21.15,21.15
8448,19.0,19.0
8449,17.9,17.9
8450,16.47,16.47
8451,15.07,15.07
8452,13.16,13.16
8453,15.13,15.13
8454,19.13,19.13
8455,18.7,18.7
8456,16.79,16.79
8457,15.36,15.36
8458,14.62,14.62
8459,15.65,15.65
8460,17.58,17.58
8461,18.45,18.45
8462,19.96,19.96
8463,19.87,19.87
8464,26.37,26.37
8465,45.53,45.53
8466,42.2,42.2
8467,39.73,39.73
8468,38.28,38.28
8469,31.41,31.41
8470,21.68,21.68
8471,20.62,20.62
8472,21.64,21.64
8473,23.26,23.26
8474,22.34,22.34
8475,21.37,21.37
8476,21.77,21.77
8477,25.76,25.76
8478,31.24,31.24
8479,31.03,31.03
8480,21.27,21.27
8481,20.1,20.1
8482,18.07,18.07
8483,16.9,16.9
8484,15.55,15.55
8485,15.07,15.07
8486,15.59,15.59
8487,17.38,17.38
8488,26.16,26.16
8489,44.13,44.13
8490,36.34,36.34
8491,32.45,32.45
8492,31.43,31.43
8493,27.9,27.9
8494,22.92,22.92
8495,22.44,22.44
8496,20.83,20.83
8497,20.78,20.78
8498,20.73,20.73
8499,21.51,21.51
8500,22.81,22.81
8501,24.95,24.95
8502,31.09,31.09
8503,28.43,28.43
8504,21.17,21.17
8505,18.82,18.82
8506,19.16,19.16
8507,17.26,17.26
8508,16.31,16.31
8509,14.85,14.85
8510,12.37,12.37
8511,14.57,14.57
8512,20.41,20.41
8513,39.22,39.22
8514,33.33,33.33
8515,30.22,30.22
8516,27.12,27.12
8517,22.59,22.59
8518,20.28,20.28
8519,19.36,19.36
8520,20.88,20.88
8521,20.15,20.15
8522,23.19,23.19
8523,20.27,20.27
8524,24.6,24.6
8525,25.95,25.95
8526,32.38,32.38
8527,36.94,36.94
8528,21.4,21.4
8529,18.5,18.5
8530,18.22,18.22
8531,16.91,16.91
8532,16.84,16.84
8533,16.73,16.73
8534,16.51,16.51
8535,17.08,17.08
8536,26.97,26.97
8537,41.03,41.03
8538,35.28,35.28
8539,25.79,25.79
8540,22.1,22.1
8541,20.97,20.97
8542,21.27,21.27
8543,20.72,20.72
8544,21.03,21.03
8545,19.75,19.75
8546,18.66,18.66
8547,19.43,19.43
8548,19.97,19.97
8549,20.11,20.11
8550,25.95,25.95
8551,25.96,25.96
8552,19.75,19.75
8553,17.74,17.74
8554,14.66,14.66
8555,9.86,9.86
8556,6.47,6.47
8557,5.18,5.18
8558,5.52,5.52
8559,6.38,6.38
8560,17.4,17.4
8561,25.99,25.99
8562,28.84,28.84
8563,24.76,24.76
8564,23.91,23.91
8565,19.18,19.18
8566,17.77,17.77
8567,16.41,16.41
8568,13.79,13.79
8569,10.93,10.93
8570,12.0,12.0
8571,13.54,13.54
8572,15.68,15.68
8573,18.45,18.45
8574,19.53,19.53
8575,19.83,19.83
8576,19.33,19.33
8577,17.38,17.38
8578,14.53,14.53
8579,15.04,15.04
8580,16.67,16.67
8581,18.75,18.75
8582,20.37,20.37
8583,21.69,21.69
8584,31.51,31.51
8585,37.95,37.95
8586,28.77,28.77
8587,24.11,24.11
8588,22.15,22.15
8589,20.68,20.68
8590,20.31,20.31
8591,19.66,19.66
8592,20.35,20.35
8593,20.42,20.42
8594,19.01,19.01
8595,19.72,19.72
8596,19.72,19.72
8597,20.57,20.57
8598,22.9,22.9
8599,25.11,25.11
8600,24.18,24.18
8601,20.42,20.42
8602,19.96,19.96
8603,20.49,20.49
8604,20.05,20.05
8605,20.85,20.85
8606,19.94,19.94
8607,21.22,21.22
8608,24.45,24.45
8609,33.98,33.98
8610,28.85,28.85
8611,26.32,26.32
8612,25.96,25.96
8613,27.39,27.39
8614,24.73,24.73
8615,21.96,21.96
8616,22.23,22.23
8617,21.3,21.3
8618,21.0,21.0
8619,20.55,20.55
8620,20.37,20.37
8621,24.56,24.56
8622,23.81,23.81
8623,25.39,25.39
8624,23.67,23.67
8625,20.38,20.38
8626,20.54,20.54
8627,20.49,20.49
8628,18.76,18.76
8629,17.43,17.43
8630,16.57,16.57
8631,16.15,16.15
8632,20.67,20.67
8633,31.34,31.34
8634,26.18,26.18
8635,20.18,20.18
8636,18.93,18.93
8637,16.01,16.01
8638,15.86,15.86
8639,14.41,14.41
8640,16.72,16.72
8641,16.96,16.96
8642,17.85,17.85
8643,19.02,19.02
8644,20.99,20.99
8645,22.71,22.71
8646,22.13,22.13
8647,24.03,24.03
8648,22.64,22.64
8649,20.37,20.37
8650,19.88,19.88
8651,18.63,18.63
8652,17.73,17.73
8653,17.32,17.32
8654,17.39,17.39
8655,17.48,17.48
8656,24.83,24.83
8657,45.42,45.42
8658,40.75,40.75
8659,38.22,38.22
8660,32.62,32.62
8661,27.8,27.8
8662,27.4,27.4
8663,24.89,24.89
8664,24.05,24.05
8665,21.36,21.36
8666,18.73,18.73
8667,16.12,16.12
8668,15.76,15.76
8669,17.73,17.73
8670,18.04,18.04
8671,18.65,18.65
8672,15.84,15.84
8673,7.77,7.77
8674,7.48,7.48
8675,6.66,6.66
8676,5.65,5.65
8677,9.67,9.67
8678,13.81,13.81
8679,16.09,16.09
8680,28.11,28.11
8681,51.3,51.3
8682,38.25,38.25
8683,36.48,36.48
8684,25.9,25.9
8685,20.33,20.33
8686,18.49,18.49
8687,17.11,17.11
8688,14.51,14.51
8689,13.02,13.02
8690,13.31,13.31
8691,14.08,14.08
8692,15.48,15.48
8693,16.39,16.39
8694,18.71,18.71
8695,18.0,18.0
8696,15.14,15.14
8697,9.13,9.13
8698,9.91,9.91
8699,9.94,9.94
8700,7.83,7.83
8701,4.4,4.4
8702,4.75,4.75
8703,4.4,4.4
8704,18.44,18.44
8705,41.8,41.8
8706,36.76,36.76
8707,31.98,31.98
8708,33.16,33.16
8709,26.47,26.47
8710,24.86,24.86
8711,22.73,22.73
8712,24.09,24.09
8713,25.28,25.28
8714,20.86,20.86
8715,17.11,17.11
8716,16.97,16.97
8717,16.75,16.75
8718,16.94,16.94
8719,17.38,17.38
8720,15.66,15.66
8721,14.66,14.66
8722,15.72,15.72
8723,17.82,17.82
8724,18.92,18.92
8725,18.73,18.73
8726,16.37,16.37
8727,16.01,16.01
8728,29.03,29.03
8729,55.42,55.42
8730,38.71,38.71
8731,27.06,27.06
8732,20.29,20.29
8733,15.97,15.97
8734,15.89,15.89
8735,12.23,12.23
8736,11.72,11.72
8737,6.21,6.21
8738,2.71,2.71
8739,1.5,1.5
8740,5.72,5.72
8741,13.68,13.68
