hour,time,temperature_2m,dew_point_2m,relative_humidity_2m,wet_bulb_C
5247,2024-08-06 15:00:00,33.2,22.1,52,25.424254986833812
5248,2024-08-06 16:00:00,33.5,22.0,51,25.49609414919944
5249,2024-08-06 17:00:00,33.2,21.6,51,25.236920360255763
5250,2024-08-06 18:00:00,33.0,21.5,51,25.064137667018898
5251,2024-08-06 19:00:00,32.5,22.0,54,25.18100078817113
5252,2024-08-06 20:00:00,29.5,23.6,71,25.284324132279735
5253,2024-08-06 21:00:00,29.5,23.0,68,24.81910515356874
5254,2024-08-06 22:00:00,29.0,23.0,70,24.664117848418428
5255,2024-08-06 23:00:00,28.2,22.9,73,24.3687290184472
5256,2024-08-07 00:00:00,27.5,23.1,77,24.295219597286124
5257,2024-08-07 01:00:00,27.0,23.8,82,24.53478021458787
5258,2024-08-07 02:00:00,26.6,24.0,85,24.57119793956796
5259,2024-08-07 03:00:00,26.4,24.0,87,24.656069854189994
5260,2024-08-07 04:00:00,26.0,23.9,88,24.40337144821836
5261,2024-08-07 05:00:00,25.5,23.9,90,24.18718361253367
5262,2024-08-07 06:00:00,25.1,23.9,93,24.200195971057745
5263,2024-08-07 07:00:00,24.9,23.9,94,24.136797527531552
5264,2024-08-07 08:00:00,26.8,24.0,85,24.765779261151295
5265,2024-08-07 09:00:00,28.3,24.4,79,25.351066697646193
5266,2024-08-07 10:00:00,30.0,24.8,74,26.21579577858507
5267,2024-08-07 11:00:00,31.6,24.5,66,26.43538665246023
5268,2024-08-07 12:00:00,32.8,23.2,57,25.98338320717547
5269,2024-08-07 13:00:00,33.3,22.5,53,25.69721794525479
5270,2024-08-07 14:00:00,33.8,22.4,51,25.755267639889162
5271,2024-08-07 15:00:00,34.0,22.4,51,25.928049802878213
5272,2024-08-07 16:00:00,34.2,22.2,50,25.90765415754013
5273,2024-08-07 17:00:00,34.3,21.8,48,25.600959654540954
5274,2024-08-07 18:00:00,34.0,21.6,49,25.54159830059774
5275,2024-08-07 19:00:00,33.5,22.8,54,26.05706439051363
5276,2024-08-07 20:00:00,29.4,25.4,79,26.404161967412954
5277,2024-08-07 21:00:00,29.2,24.6,76,25.763141206736588
5278,2024-08-07 22:00:00,28.9,22.5,68,24.263898528668772
5279,2024-08-07 23:00:00,28.4,23.1,73,24.556832237135545
5280,2024-08-08 00:00:00,27.9,24.3,81,25.25875006826294
5281,2024-08-08 01:00:00,27.3,25.0,87,25.536114584725883
5282,2024-08-08 02:00:00,26.8,24.8,89,25.32771606857092
5283,2024-08-08 03:00:00,26.3,24.6,91,25.11376362161186
5284,2024-08-08 04:00:00,25.9,24.7,93,24.993704357633607
5285,2024-08-08 05:00:00,25.6,24.5,94,24.832689622628155
5286,2024-08-08 06:00:00,25.3,24.2,94,24.53445022402502
5287,2024-08-08 07:00:00,25.0,24.0,94,24.236210719425056
5288,2024-08-08 08:00:00,26.6,25.0,91,25.40995719474566
5289,2024-08-08 09:00:00,28.2,25.6,86,26.272143724242145
5290,2024-08-08 10:00:00,29.9,25.5,78,26.73154292952204
5291,2024-08-08 11:00:00,31.5,24.8,68,26.669788372774118
5292,2024-08-08 12:00:00,32.6,24.0,61,26.504764383785847
5293,2024-08-08 13:00:00,33.4,23.1,55,26.153016762529642
5294,2024-08-08 14:00:00,33.9,22.9,53,26.220468094881376
5295,2024-08-08 15:00:00,34.3,22.6,51,26.187222803464294
5296,2024-08-08 16:00:00,34.5,22.5,50,26.1655675146523
5297,2024-08-08 17:00:00,34.6,22.4,49,26.054859434138944
5298,2024-08-08 18:00:00,34.3,22.2,49,25.79822902303226
5299,2024-08-08 19:00:00,34.2,22.5,51,26.100831835635958
5300,2024-08-08 20:00:00,32.0,24.9,66,26.802966744776835
5301,2024-08-08 21:00:00,30.2,24.1,70,25.781971024435077
5302,2024-08-08 22:00:00,29.5,24.0,73,25.591398580638945
5303,2024-08-08 23:00:00,28.9,24.0,75,25.328466797026667
5304,2024-08-09 00:00:00,28.1,23.9,78,25.013178685506233
5305,2024-08-09 01:00:00,27.6,23.6,79,24.68091414630412
5306,2024-08-09 02:00:00,27.1,23.5,81,24.488607112977284
5307,2024-08-09 03:00:00,26.8,23.5,82,24.341722988330016
5308,2024-08-09 04:00:00,26.5,23.6,84,24.33357724908168
5309,2024-08-09 05:00:00,26.2,23.8,86,24.321379905439475
5310,2024-08-09 06:00:00,26.0,23.8,88,24.40337144821836
5311,2024-08-09 07:00:00,25.6,23.9,90,24.28568214598439
5312,2024-08-09 08:00:00,27.2,24.3,84,25.012856427955192
5313,2024-08-09 09:00:00,28.5,24.4,78,25.39503786562359
5314,2024-08-09 10:00:00,29.9,24.5,73,25.96760396282391
5315,2024-08-09 11:00:00,31.4,24.9,68,26.577254408806727
5316,2024-08-09 12:00:00,32.5,25.0,65,27.094782289599085
5317,2024-08-09 13:00:00,32.6,25.1,65,27.186350372440202
5318,2024-08-09 14:00:00,32.8,25.0,63,27.029357887474085
5319,2024-08-09 15:00:00,33.7,24.6,59,27.142102756537977
5320,2024-08-09 16:00:00,34.4,24.0,55,27.03298697829124
5321,2024-08-09 17:00:00,34.3,23.4,53,26.569300917164426
5322,2024-08-09 18:00:00,33.5,22.2,52,25.684665522486004
5323,2024-08-09 19:00:00,32.3,23.1,58,25.71496976278516
5324,2024-08-09 20:00:00,27.5,24.2,82,25.017423010753113
5325,2024-08-09 21:00:00,26.2,24.0,88,24.59942010951942
5326,2024-08-09 22:00:00,26.0,24.4,91,24.817569936966933
5327,2024-08-09 23:00:00,26.1,24.7,92,25.05426667636875
5328,2024-08-10 00:00:00,25.9,24.8,93,24.993704357633607
5329,2024-08-10 01:00:00,26.0,24.6,92,24.95530544979787
5330,2024-08-10 02:00:00,25.8,24.6,93,24.894515851267048
5331,2024-08-10 03:00:00,25.8,24.7,94,25.031515829869644
5332,2024-08-10 04:00:00,25.8,24.9,95,25.16839233302124
5333,2024-08-10 05:00:00,25.4,24.7,96,24.905736684069016
5334,2024-08-10 06:00:00,25.4,24.6,95,24.769852047135462
5335,2024-08-10 07:00:00,25.5,24.1,93,24.59695026048654
5336,2024-08-10 08:00:00,27.1,23.8,82,24.631308804533884
5337,2024-08-10 09:00:00,28.5,22.8,71,24.349745691739013
5338,2024-08-10 10:00:00,29.8,22.9,67,24.93935292531563
5339,2024-08-10 11:00:00,31.1,22.8,61,25.15162814318526
5340,2024-08-10 12:00:00,32.2,22.6,57,25.450826915270046
5341,2024-08-10 13:00:00,32.8,22.6,55,25.62503324990093
5342,2024-08-10 14:00:00,33.2,22.3,53,25.61000947872968
5343,2024-08-10 15:00:00,33.7,21.7,50,25.477797890857794
5344,2024-08-10 16:00:00,34.2,21.2,47,25.317075202305656
5345,2024-08-10 17:00:00,34.2,20.8,45,24.91336148514717
5346,2024-08-10 18:00:00,34.2,20.5,45,24.91336148514717
5347,2024-08-10 19:00:00,33.2,22.3,53,25.61000947872968
5348,2024-08-10 20:00:00,30.0,20.1,55,23.161095764612675
5349,2024-08-10 21:00:00,28.9,19.9,58,22.684504492001576
5350,2024-08-10 22:00:00,28.0,20.2,63,22.666172223848804
5351,2024-08-10 23:00:00,27.5,20.1,64,22.36435888860218
5352,2024-08-11 00:00:00,27.1,19.7,64,21.999408875408758
5353,2024-08-11 01:00:00,26.5,19.7,66,21.748708778222404
5354,2024-08-11 02:00:00,25.6,20.9,75,22.205714837495755
5355,2024-08-11 03:00:00,25.8,21.0,75,22.39497312036002
5356,2024-08-11 04:00:00,25.0,21.5,81,22.466976975767224
5357,2024-08-11 05:00:00,24.9,20.9,78,21.958295338676464
5358,2024-08-11 06:00:00,24.6,21.0,80,21.94548595745923
5359,2024-08-11 07:00:00,24.6,21.1,81,22.081903742398104
5360,2024-08-11 08:00:00,26.4,21.6,75,22.962747502229494
5361,2024-08-11 09:00:00,28.0,22.0,70,23.732571272484815
5362,2024-08-11 10:00:00,29.8,22.6,66,24.781271916259946
5363,2024-08-11 11:00:00,31.2,23.5,64,25.74012739856894
5364,2024-08-11 12:00:00,32.3,23.5,60,26.062200868885615
5365,2024-08-11 13:00:00,33.1,23.3,57,26.249660979112488
5366,2024-08-11 14:00:00,33.5,23.0,54,26.05706439051363
5367,2024-08-11 15:00:00,33.8,22.5,52,25.945075770225575
5368,2024-08-11 16:00:00,33.2,22.5,54,25.794245627911177
5369,2024-08-11 17:00:00,32.8,23.0,56,25.80486993527349
5370,2024-08-11 18:00:00,32.2,23.8,61,26.143928600480027
5371,2024-08-11 19:00:00,31.0,23.7,65,25.72125842038611
5372,2024-08-11 20:00:00,30.2,24.0,69,25.624752368535365
5373,2024-08-11 21:00:00,29.1,23.8,73,25.215192901354207
5374,2024-08-11 22:00:00,28.4,23.6,76,25.003852330240914
5375,2024-08-11 23:00:00,27.6,23.6,79,24.68091414630412
5376,2024-08-12 00:00:00,26.6,23.9,85,24.57119793956796
5377,2024-08-12 01:00:00,25.9,23.9,88,24.305347097339506
5378,2024-08-12 02:00:00,25.5,23.9,91,24.323913545750028
5379,2024-08-12 03:00:00,26.4,23.6,85,24.376616560436773
5380,2024-08-12 04:00:00,26.1,23.5,86,24.223841568319838
5381,2024-08-12 05:00:00,26.0,23.5,87,24.264938507865303
5382,2024-08-12 06:00:00,24.9,23.6,93,24.001818753626168
5383,2024-08-12 07:00:00,24.8,23.8,94,24.03738432374144
5384,2024-08-12 08:00:00,26.7,24.5,88,25.089541528420867
5385,2024-08-12 09:00:00,29.0,25.0,79,26.021218455811564
5386,2024-08-12 10:00:00,30.5,25.2,73,26.53191148657347
5387,2024-08-12 11:00:00,31.4,25.0,69,26.738909548693456
5388,2024-08-12 12:00:00,31.8,24.8,67,26.78369442751132
5389,2024-08-12 13:00:00,32.3,24.8,65,26.911646059129154
5390,2024-08-12 14:00:00,32.8,25.0,64,27.199909132056327
5391,2024-08-12 15:00:00,33.0,25.2,64,27.382381446094886
5392,2024-08-12 16:00:00,33.5,25.4,63,27.66565122135381
5393,2024-08-12 17:00:00,31.2,25.0,69,26.553216885702493
5394,2024-08-12 18:00:00,30.0,25.0,74,26.21579577858507
5395,2024-08-12 19:00:00,30.2,25.3,75,26.558636373998993
5396,2024-08-12 20:00:00,27.6,25.5,89,26.11381771383083
5397,2024-08-12 21:00:00,27.3,25.9,92,26.241800457030234
5398,2024-08-12 22:00:00,27.0,25.9,94,26.224472104425796
5399,2024-08-12 23:00:00,26.9,25.7,93,25.985588771896534
5400,2024-08-13 00:00:00,26.6,25.6,94,25.826820195927954
5401,2024-08-13 01:00:00,26.1,25.5,96,25.60471775975669
5402,2024-08-13 02:00:00,25.8,25.3,97,25.44181122342285
5403,2024-08-13 03:00:00,25.5,25.0,97,25.1415972835046
5404,2024-08-13 04:00:00,25.6,25.0,97,25.241668607653626
5405,2024-08-13 05:00:00,25.5,25.0,97,25.1415972835046
5406,2024-08-13 06:00:00,25.1,24.7,98,24.87637101010527
5407,2024-08-13 07:00:00,25.3,24.9,97,24.94145460254472
5408,2024-08-13 08:00:00,25.2,23.7,91,24.027719559514033
5409,2024-08-13 09:00:00,26.5,24.2,87,24.75385265639836
5410,2024-08-13 10:00:00,28.6,25.0,81,25.93262434046119
5411,2024-08-13 11:00:00,30.0,25.5,77,26.674964762878474
5412,2024-08-13 12:00:00,30.8,25.9,75,27.12640596236725
5413,2024-08-13 13:00:00,31.2,25.9,73,27.19026944442654
5414,2024-08-13 14:00:00,32.0,26.0,71,27.620761739939663
5415,2024-08-13 15:00:00,32.4,25.6,67,27.336995237519577
5416,2024-08-13 16:00:00,32.5,25.1,65,27.094782289599085
5417,2024-08-13 17:00:00,31.7,24.8,67,26.691477553641338
5418,2024-08-13 18:00:00,31.5,25.0,68,26.669788372774118
5419,2024-08-13 19:00:00,31.3,24.1,66,26.159701357622595
5420,2024-08-13 20:00:00,27.9,25.1,85,25.835975514857473
5421,2024-08-13 21:00:00,27.3,25.5,90,25.960155261120605
5422,2024-08-13 22:00:00,26.9,25.4,92,25.845956054468857
5423,2024-08-13 23:00:00,26.5,25.3,93,25.588835147049327
5424,2024-08-14 00:00:00,26.3,25.2,94,25.528581144946283
5425,2024-08-14 01:00:00,26.2,25.0,93,25.29126980547337
5426,2024-08-14 02:00:00,26.0,24.9,93,25.092892852103557
5427,2024-08-14 03:00:00,25.9,24.8,94,25.13092891603002
5428,2024-08-14 04:00:00,25.5,24.8,95,24.86948713572207
5429,2024-08-14 05:00:00,25.2,24.6,96,24.706027705122093
5430,2024-08-14 06:00:00,25.6,24.6,94,24.832689622628155
5431,2024-08-14 07:00:00,25.3,24.5,96,24.80588220019776
5432,2024-08-14 08:00:00,26.9,25.4,92,25.845956054468857
5433,2024-08-14 09:00:00,28.6,25.5,83,26.22549341506902
5434,2024-08-14 10:00:00,30.0,25.5,77,26.674964762878474
5435,2024-08-14 11:00:00,30.8,25.9,75,27.12640596236725
5436,2024-08-14 12:00:00,31.2,25.9,73,27.19026944442654
5437,2024-08-14 13:00:00,32.0,25.8,69,27.29598706535054
5438,2024-08-14 14:00:00,32.8,24.8,63,27.029357887474085
5439,2024-08-14 15:00:00,33.3,24.9,61,27.136226068759612
5440,2024-08-14 16:00:00,33.2,25.0,62,27.220021984157825
5441,2024-08-14 17:00:00,32.8,24.8,63,27.029357887474085
5442,2024-08-14 18:00:00,32.3,23.9,61,26.234137583157388
5443,2024-08-14 19:00:00,31.5,24.1,65,26.179100263568028
5444,2024-08-14 20:00:00,28.0,24.4,80,25.209620976963805
5445,2024-08-14 21:00:00,27.8,24.6,83,25.451207813349306
5446,2024-08-14 22:00:00,27.5,25.0,86,25.589377013293134
5447,2024-08-14 23:00:00,27.2,25.1,88,25.5796626160219
5448,2024-08-15 00:00:00,27.1,25.1,89,25.622504281215985
5449,2024-08-15 01:00:00,26.9,25.1,90,25.566161914967317
5450,2024-08-15 02:00:00,26.6,25.0,91,25.40995719474566
5451,2024-08-15 03:00:00,26.4,24.6,90,25.07366995038328
5452,2024-08-15 04:00:00,26.0,24.2,90,24.679676150675046
5453,2024-08-15 05:00:00,25.4,24.1,93,24.49776170623187
5454,2024-08-15 06:00:00,25.5,24.0,92,24.46049913375888
5455,2024-08-15 07:00:00,26.0,24.0,88,24.40337144821836
5456,2024-08-15 08:00:00,26.8,24.6,88,25.1875657723066
5457,2024-08-15 09:00:00,28.8,24.9,79,25.829746604942713
5458,2024-08-15 10:00:00,30.3,25.0,74,26.49882123061824
5459,2024-08-15 11:00:00,31.3,24.9,69,26.646063227106552
5460,2024-08-15 12:00:00,32.2,24.5,64,26.652491658657382
5461,2024-08-15 13:00:00,33.0,24.1,60,26.691188403262633
5462,2024-08-15 14:00:00,33.3,24.0,58,26.606276937757364
5463,2024-08-15 15:00:00,33.6,23.7,56,26.511921575071657
5464,2024-08-15 16:00:00,32.2,24.6,65,26.820077911367054
5465,2024-08-15 17:00:00,32.5,24.4,62,26.58612494263485
5466,2024-08-15 18:00:00,31.6,24.8,67,26.599260658974874
5467,2024-08-15 19:00:00,31.3,24.5,67,26.322609849562006
5468,2024-08-15 20:00:00,29.0,25.2,80,26.16965711589468
5469,2024-08-15 21:00:00,28.4,25.8,86,26.467219805998656
5470,2024-08-15 22:00:00,28.2,25.7,86,26.272143724242145
5471,2024-08-15 23:00:00,28.0,25.7,87,26.220593068320092
5472,2024-08-16 00:00:00,27.9,25.2,86,25.979529500819392
5473,2024-08-16 01:00:00,27.5,25.0,86,25.589377013293134
5474,2024-08-16 02:00:00,27.0,24.9,88,25.383614220461
5475,2024-08-16 03:00:00,26.5,24.7,90,25.172168368529245
5476,2024-08-16 04:00:00,26.0,24.6,92,24.95530544979787
5477,2024-08-16 05:00:00,25.5,24.5,94,24.733276501488593
5478,2024-08-16 06:00:00,25.3,24.5,95,24.67021694709133
5479,2024-08-16 07:00:00,25.1,24.4,95,24.470946712516007
5480,2024-08-16 08:00:00,27.0,25.1,89,25.52424155648995
5481,2024-08-16 09:00:00,28.9,25.5,82,26.368820830749858
5482,2024-08-16 10:00:00,30.5,25.4,74,26.687504777103452
5483,2024-08-16 11:00:00,31.5,24.9,68,26.669788372774118
5484,2024-08-16 12:00:00,32.7,24.3,62,26.767238500420397
5485,2024-08-16 13:00:00,33.3,23.9,58,26.606276937757364
5486,2024-08-16 14:00:00,34.1,23.5,54,26.582701112599132
5487,2024-08-16 15:00:00,33.0,24.1,60,26.691188403262633
5488,2024-08-16 16:00:00,32.8,24.6,62,26.857795243959522
5489,2024-08-16 17:00:00,33.0,24.0,59,26.51563172758746
5490,2024-08-16 18:00:00,33.0,23.6,58,26.338885065108535
5491,2024-08-16 19:00:00,31.5,24.0,65,26.179100263568028
5492,2024-08-16 20:00:00,30.4,25.2,74,26.593163012647413
5493,2024-08-16 21:00:00,29.7,25.0,76,26.237696194732717
5494,2024-08-16 22:00:00,29.0,24.9,78,25.87236146864669
5495,2024-08-16 23:00:00,28.5,24.9,81,25.83635663319142
5496,2024-08-17 00:00:00,28.0,25.0,83,25.64477930119384
5497,2024-08-17 01:00:00,27.6,24.8,85,25.544103978138544
5498,2024-08-17 02:00:00,27.1,24.5,86,25.19922430694015
5499,2024-08-17 03:00:00,26.9,24.4,86,25.00414787097687
5500,2024-08-17 04:00:00,26.6,24.3,87,24.85163544493022
5501,2024-08-17 05:00:00,26.2,24.4,89,24.738139294674188
5502,2024-08-17 06:00:00,26.0,24.3,90,24.679676150675046
5503,2024-08-17 07:00:00,25.5,24.4,93,24.59695026048654
5504,2024-08-17 08:00:00,27.0,24.5,86,25.10168609588793
5505,2024-08-17 09:00:00,29.0,24.9,79,26.021218455811564
5506,2024-08-17 10:00:00,30.4,24.7,72,26.281961625317148
5507,2024-08-17 11:00:00,31.5,24.6,67,26.507043743448598
5508,2024-08-17 12:00:00,32.2,24.5,64,26.652491658657382
5509,2024-08-17 13:00:00,32.9,24.3,61,26.775390964956873
5510,2024-08-17 14:00:00,33.3,24.4,60,26.960754114922118
5511,2024-08-17 15:00:00,33.8,24.0,57,26.870974827712434
5512,2024-08-17 16:00:00,34.0,24.1,57,27.048492828448367
5513,2024-08-17 17:00:00,33.8,23.9,56,26.688684205172034
5514,2024-08-17 18:00:00,33.3,23.6,57,26.4271793569
5515,2024-08-17 19:00:00,32.6,24.0,60,26.331767105980266
5516,2024-08-17 20:00:00,28.2,23.6,76,24.814029936387325
5517,2024-08-17 21:00:00,28.1,23.9,78,25.013178685506233
5518,2024-08-17 22:00:00,28.0,24.0,79,25.063858559388002
5519,2024-08-17 23:00:00,27.6,24.4,82,25.113951524126858
5520,2024-08-18 00:00:00,27.5,24.7,85,25.44681343793442
5521,2024-08-18 01:00:00,27.2,25.0,88,25.5796626160219
5522,2024-08-18 02:00:00,26.7,25.1,91,25.508688361157372
5523,2024-08-18 03:00:00,26.4,25.2,93,25.48964671161499
5524,2024-08-18 04:00:00,26.3,25.2,94,25.528581144946283
5525,2024-08-18 05:00:00,26.0,25.2,95,25.36766240778635
5526,2024-08-18 06:00:00,25.8,25.2,96,25.305154508061875
5527,2024-08-18 07:00:00,25.5,25.0,98,25.27751397035414
5528,2024-08-18 08:00:00,27.2,25.8,92,26.14283937413021
5529,2024-08-18 09:00:00,28.9,26.4,86,26.954909777264508
5530,2024-08-18 10:00:00,30.5,26.0,77,27.15091254830927
5531,2024-08-18 11:00:00,31.9,25.3,68,27.039924026263723
5532,2024-08-18 12:00:00,32.9,24.5,61,26.775390964956873
5533,2024-08-18 13:00:00,33.7,24.1,57,26.782215787324066
5534,2024-08-18 14:00:00,34.3,23.9,55,26.94499008420965
5535,2024-08-18 15:00:00,34.9,23.5,52,26.899910930197603
5536,2024-08-18 16:00:00,34.7,23.3,52,26.72630481585038
5537,2024-08-18 17:00:00,34.6,23.5,53,26.830925217963998
5538,2024-08-18 18:00:00,34.2,23.6,54,26.670307130018802
5539,2024-08-18 19:00:00,33.6,23.9,57,26.693456720137654
5540,2024-08-18 20:00:00,30.1,24.9,73,26.15570654358447
5541,2024-08-18 21:00:00,29.8,24.9,75,26.180122972225174
5542,2024-08-18 22:00:00,29.2,25.1,78,26.06329079527196
5543,2024-08-18 23:00:00,29.0,25.4,81,26.31769501806543
5544,2024-08-19 00:00:00,28.7,25.5,83,26.322279050133847
5545,2024-08-19 01:00:00,28.1,25.2,84,25.886214326972397
5546,2024-08-19 02:00:00,27.7,24.8,84,25.498055404356524
5547,2024-08-19 03:00:00,27.4,24.2,83,25.064064660930928
5548,2024-08-19 04:00:00,27.0,24.1,84,24.81877673586873
5549,2024-08-19 05:00:00,26.7,24.0,85,24.66848860753379
5550,2024-08-19 06:00:00,26.2,24.0,87,24.46050420859876
5551,2024-08-19 07:00:00,26.0,23.8,87,24.264938507865303
5552,2024-08-19 08:00:00,27.1,23.7,82,24.631308804533884
5553,2024-08-19 09:00:00,29.3,24.0,73,25.403295778351836
5554,2024-08-19 10:00:00,31.0,24.2,67,26.045958850685395
5555,2024-08-19 11:00:00,32.6,23.9,60,26.331767105980266
5556,2024-08-19 12:00:00,33.1,23.2,56,26.070014511733344
5557,2024-08-19 13:00:00,34.6,22.8,50,26.251538567254375
5558,2024-08-19 14:00:00,34.7,22.5,49,26.14040283590236
5559,2024-08-19 15:00:00,35.3,22.5,48,26.452036467194937
5560,2024-08-19 16:00:00,35.6,22.4,47,26.502366451296396
5561,2024-08-19 17:00:00,35.2,22.5,48,26.366928943671805
5562,2024-08-19 18:00:00,34.9,22.5,49,26.31148953725677
5563,2024-08-19 19:00:00,34.0,23.4,54,26.495095065938546
5564,2024-08-19 20:00:00,32.3,24.0,61,26.234137583157388
5565,2024-08-19 21:00:00,31.2,24.4,67,26.230392871073732
5566,2024-08-19 22:00:00,30.0,25.1,75,26.369379707659448
5567,2024-08-19 23:00:00,29.2,25.0,78,26.06329079527196
5568,2024-08-20 00:00:00,28.5,24.9,80,25.689639242127175
5569,2024-08-20 01:00:00,27.9,25.0,84,25.692134894207598
5570,2024-08-20 02:00:00,27.5,24.6,85,25.44681343793442
5571,2024-08-20 03:00:00,27.2,24.1,83,24.87049299571567
5572,2024-08-20 04:00:00,27.0,23.8,83,24.676921270731526
5573,2024-08-20 05:00:00,26.6,23.6,83,24.289777640147946
5574,2024-08-20 06:00:00,26.5,23.4,83,24.192991694633342
5575,2024-08-20 07:00:00,27.0,23.1,80,24.24958325050458
5576,2024-08-20 08:00:00,27.3,24.5,85,25.252232315355368
5577,2024-08-20 09:00:00,28.6,24.6,79,25.638274690223927
5578,2024-08-20 10:00:00,30.3,24.6,72,26.18820509914499
5579,2024-08-20 11:00:00,31.1,24.0,66,25.97591105263992
5580,2024-08-20 12:00:00,33.1,23.2,56,26.070014511733344
5581,2024-08-20 13:00:00,34.5,22.1,49,25.969315998154933
5582,2024-08-20 14:00:00,35.5,21.4,44,25.790874096492214
5583,2024-08-20 15:00:00,36.0,21.0,42,25.772580945322243
5584,2024-08-20 16:00:00,36.4,20.8,40,25.652318332045038
5585,2024-08-20 17:00:00,36.4,20.7,40,25.652318332045038
5586,2024-08-20 18:00:00,36.2,20.6,40,25.489723989054713
5587,2024-08-20 19:00:00,34.8,22.6,49,26.225946203567666
5588,2024-08-20 20:00:00,32.3,23.9,61,26.234137583157388
5589,2024-08-20 21:00:00,31.4,23.4,63,25.756767851595875
5590,2024-08-20 22:00:00,30.6,23.3,65,25.35498453944228
5591,2024-08-20 23:00:00,29.9,24.0,71,25.658154953587527
5592,2024-08-21 00:00:00,29.1,23.8,73,25.215192901354207
5593,2024-08-21 01:00:00,28.0,23.8,78,24.917713848739805
5594,2024-08-21 02:00:00,27.5,24.5,84,25.303975857112007
5595,2024-08-21 03:00:00,27.2,24.4,84,25.012856427955192
5596,2024-08-21 04:00:00,27.2,24.1,83,24.87049299571567
5597,2024-08-21 05:00:00,26.3,24.2,89,24.83640212282597
5598,2024-08-21 06:00:00,26.3,24.6,90,24.975171519557673
5599,2024-08-21 07:00:00,26.4,25.6,95,25.76620242208409
5600,2024-08-21 08:00:00,27.5,25.9,91,26.29853725354873
5601,2024-08-21 09:00:00,28.8,26.0,85,26.711589378597726
5602,2024-08-21 10:00:00,30.4,25.6,76,26.902072468072884
5603,2024-08-21 11:00:00,32.0,25.3,68,27.132457889344668
5604,2024-08-21 12:00:00,33.2,25.2,63,27.39295421316483
5605,2024-08-21 13:00:00,33.6,25.4,62,27.58224835354652
5606,2024-08-21 14:00:00,34.2,25.0,59,27.58958130824475
5607,2024-08-21 15:00:00,34.5,25.0,58,27.675842086739944
5608,2024-08-21 16:00:00,34.2,24.6,58,27.408451146165465
5609,2024-08-21 17:00:00,34.4,24.6,57,27.40352851220862
5610,2024-08-21 18:00:00,34.3,24.5,57,27.314769630765053
5611,2024-08-21 19:00:00,33.0,24.8,62,27.038908660702575
5612,2024-08-21 20:00:00,26.1,24.0,89,24.639876453442415
5613,2024-08-21 21:00:00,26.8,24.0,85,24.765779261151295
5614,2024-08-21 22:00:00,27.0,24.3,85,24.960360525495048
5615,2024-08-21 23:00:00,26.9,24.6,88,25.285590002975148
5616,2024-08-22 00:00:00,26.8,24.6,88,25.1875657723066
5617,2024-08-22 01:00:00,26.9,24.9,89,25.42597881895266
5618,2024-08-22 02:00:00,27.0,25.4,91,25.804881786932192
5619,2024-08-22 03:00:00,27.0,25.9,93,26.084777149031904
5620,2024-08-22 04:00:00,27.1,26.0,93,26.183965514594796
5621,2024-08-22 05:00:00,27.3,25.5,90,25.960155261120605
5622,2024-08-22 06:00:00,26.5,25.1,92,25.45011146155967
5623,2024-08-22 07:00:00,26.1,25.0,93,25.192081334706856
5624,2024-08-22 08:00:00,25.2,23.7,91,24.027719559514033
5625,2024-08-22 09:00:00,25.5,24.3,93,24.59695026048654
5626,2024-08-22 10:00:00,26.8,24.3,86,24.906609632170106
5627,2024-08-22 11:00:00,28.8,25.1,80,25.97765001300987
5628,2024-08-22 12:00:00,30.2,25.5,76,26.71225075940082
5629,2024-08-22 13:00:00,31.0,25.7,73,27.002167259895366
5630,2024-08-22 14:00:00,28.4,24.5,80,25.59363562057946
5631,2024-08-22 15:00:00,28.5,24.8,80,25.689639242127175
